1188,Tööstuse,59.45394333,24.70622661
1189,Karjamaa,59.45364408,24.71262076
1190,Karjamaa,59.45380182,24.71167193
1191,Erika,59.45202404,24.71671259
1192,Erika,59.4522118,24.71849727
1193,Erika,59.45297411,24.71697937
1194,Kolde puiestee,59.44019387,24.70736779
1195,Nisu,59.44310974,24.70430941
1196,Maisi,59.44119041,24.71317063
1197,Maisi,59.44159336,24.7133553
1198,Maisi,59.44157407,24.71360166
1199,Rukki,59.44524196,24.71094603
1201,Sõle,59.43311,24.71573
1202,Ädala,59.43604559,24.71172282
1203,Kolde puiestee,59.43985077,24.70940514
1204,Maisi,59.44084885,24.71325163
1205,Telliskivi,59.43543983,24.72076811
1206,Telliskivi,59.43609398,24.72015961
1207,Härjapea,59.43765707,24.71748404
1208,Härjapea,59.43842414,24.71674232
1209,Ädala,59.43546036,24.71204545
1210,Kolde puiestee,59.43936526,24.70787936
1211,Nisu,59.44275903,24.70442556
1212,Volta,59.44901255,24.72569328
1213,Volta,59.44986471,24.72417759
138694,Pöördetamme,58.49516148,24.96352393
1214,Kungla,59.44764849,24.72887273
1215,Kungla,59.4477201,24.72890951
1216,Kalamaja,59.44604398,24.73812729
1217,Kalamaja,59.44464033,24.73710984
1218,Volta,59.44398539,24.72246213
1219,Volta,59.44421165,24.72212759
1220,Telliskivi,59.44164713,24.73218278
1225,Linnahall,59.4433179,24.75032984
1227,Linnahall,59.44382436,24.75124655
1228,Reisisadam,59.44444339,24.75913839
1229,Reisisadam D-terminal,59.44282545,24.76493345
1230,F. R. Kreutzwaldi,59.43830417,24.76980549
133989,Vesneri keskus,58.43299452,26.84496611
1232,Tallinna Ülikool,59.43849674,24.77155208
1233,Tallinna Ülikool,59.43842942,24.77141211
1234,Balti jaam,59.44108571,24.73787806
1235,Telliskivi,59.4416036,24.73274697
1237,Tehnika,59.43460298,24.72603705
1238,Tehnika,59.43373626,24.72367497
1239,Kelmiküla,59.43619864,24.72806233
1240,Endla,59.42933927,24.72500792
1241,Koidu,59.4291888,24.72949762
1242,Tõnismägi,59.43021925,24.7362856
1243,Koidu,59.42880009,24.7316036
1244,Virmalise,59.42130043,24.73714929
1246,Lilleküla jaam,59.42500406,24.72977716
1247,Vineeri,59.42373688,24.74287433
1248,Vineeri,59.42465949,24.74269151
1249,Vineeri,59.42287809,24.7423448
1250,Vineeri,59.42232129,24.74238555
1252,Vineeri,59.42280402,24.74591923
1253,Vana-Lõuna,59.4202267,24.74052576
1254,Veerenni,59.42492147,24.74769191
1256,Vana-Lõuna,59.42164373,24.74394191
1257,Gonsiori,59.43434763,24.76788367
1258,Gonsiori,59.43397646,24.7699547
1259,Laulupeo,59.43314971,24.77774124
1260,Laulupeo,59.43307268,24.77710511
5210,Peningi,59.33693554,25.15347976
1262,Bussijaam,59.42796194,24.77531292
1264,Bussijaam,59.42852314,24.77627277
26876,Maarjamõisa tee,59.12933968,25.74336253
134773,Laimi,59.22155,23.67991999
138806,test,59.2399883,24.752305
138693,Ritsu,58.49091245,24.94338398
1267,Lubja,59.42736627,24.77882623
1268,Keskturg,59.43042943,24.77168853
138692,Pöördetamme,58.49515862,24.96366621
1272,J. Poska,59.44011691,24.7855854
1273,J. Poska,59.44097088,24.78641696
1274,J. Poska,59.44095875,24.78694544
1275,J. Poska,59.44082601,24.78662513
1276,Kadriorg,59.43865414,24.78352502
1277,L. Koidula,59.43874455,24.7773586
1278,Uus-Sadama,59.43909584,24.7771551
1279,Uus-Sadama,59.43901035,24.77643055
1280,Vabaduse väljak,59.43280634,24.74712546
1281,Vabaduse väljak,59.43294048,24.7472165
1282,Vabaduse väljak,59.43298975,24.74644224
1283,Vabaduse väljak,59.43249936,24.74267827
1284,Vabaduse väljak,59.43232311,24.74209625
22360,Kõrveküla kool,58.42446908,26.76397082
1286,Vabaduse väljak,59.43386867,24.74658589
1287,Vabaduse väljak,59.4320149,24.74580422
1288,Vabaduse väljak,59.43272463,24.74580287
1289,Vabaduse väljak,59.43322114,24.74591016
1290,Viru,59.43615673,24.7514998
